Postcode,Council,Official_Council_Name,Council_Website,Bin_Collection_URL,Region,Nation,Bin_Type,Bin_Color,Bin_Description,Bin_Contents,Collection_Frequency,Collection_Day,Next_2_Months_Dates,Next_Collection_Date,Generated_Date
N4 7HW,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Garden Waste,Green,Garden and organic waste,"Grass cuttings, leaves, branches, plant trimmings",fortnightly,Tuesday,2025-07-08; 2025-07-22; 2025-08-05; 2025-08-19,08/07/2025,03/07/2025 00:58
N4 7HW,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,General Waste,Black,General household waste (non-recyclable),"Food waste, nappies, pet waste, non-recyclable packaging",weekly,Monday,2025-07-07; 2025-07-14; 2025-07-21; 2025-07-28; 2025-08-04; 2025-08-11; 2025-08-18; 2025-08-25,07/07/2025,03/07/2025 00:58
N4 7HW,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Glass Recycling,Purple,Glass bottles and jars,"Glass bottles, jars, containers (clear and colored)",monthly,Friday,2025-07-04; 2025-08-01; 2025-08-29,04/07/2025,03/07/2025 00:58
N4 7HW,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Mixed Recycling,Blue,Mixed recyclable materials,"Plastic bottles, cans, tins, cardboard, paper",fortnightly,Friday,2025-07-04; 2025-07-18; 2025-08-01; 2025-08-15; 2025-08-29,04/07/2025,03/07/2025 00:58
N4 7HW,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Paper Recycling,White,Paper and cardboard,"Newspapers, magazines, cardboard boxes, office paper",fortnightly,Thursday,2025-07-10; 2025-07-24; 2025-08-07; 2025-08-21,10/07/2025,03/07/2025 00:58
N5 9EK,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Food Waste,Brown,Food and kitchen waste,"Food scraps, peelings, leftovers, tea bags",weekly,Wednesday,2025-07-09; 2025-07-16; 2025-07-23; 2025-07-30; 2025-08-06; 2025-08-13; 2025-08-20; 2025-08-27,09/07/2025,03/07/2025 00:58
N5 9EK,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Garden Waste,Green,Garden and organic waste,"Grass cuttings, leaves, branches, plant trimmings",fortnightly,Friday,2025-07-04; 2025-07-18; 2025-08-01; 2025-08-15; 2025-08-29,04/07/2025,03/07/2025 00:58
N5 9EK,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,General Waste,Black,General household waste (non-recyclable),"Food waste, nappies, pet waste, non-recyclable packaging",weekly,Monday,2025-07-07; 2025-07-14; 2025-07-21; 2025-07-28; 2025-08-04; 2025-08-11; 2025-08-18; 2025-08-25,07/07/2025,03/07/2025 00:58
N5 9EK,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Glass Recycling,Purple,Glass bottles and jars,"Glass bottles, jars, containers (clear and colored)",monthly,Thursday,2025-07-10; 2025-08-07,10/07/2025,03/07/2025 00:58
N5 9EK,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Mixed Recycling,Blue,Mixed recyclable materials,"Plastic bottles, cans, tins, cardboard, paper",fortnightly,Tuesday,2025-07-08; 2025-07-22; 2025-08-05; 2025-08-19,08/07/2025,03/07/2025 00:58
N5 9EK,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Small Electrical,Red,Small electrical items,"Phones, cables, small appliances, batteries",monthly,Friday,2025-07-04; 2025-08-01; 2025-08-29,04/07/2025,03/07/2025 00:58
N5 9EK,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Textile Recycling,Orange,Clothing and textiles,"Clothes, shoes, bags, curtains, bedding",monthly,Thursday,2025-07-10; 2025-08-07,10/07/2025,03/07/2025 00:58
N7 5DB,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Garden Waste,Green,Garden and organic waste,"Grass cuttings, leaves, branches, plant trimmings",fortnightly,Tuesday,2025-07-08; 2025-07-22; 2025-08-05; 2025-08-19,08/07/2025,03/07/2025 00:58
N7 5DB,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,General Waste,Black,General household waste (non-recyclable),"Food waste, nappies, pet waste, non-recyclable packaging",weekly,Thursday,2025-07-10; 2025-07-17; 2025-07-24; 2025-07-31; 2025-08-07; 2025-08-14; 2025-08-21; 2025-08-28,10/07/2025,03/07/2025 00:58
N7 5DB,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Glass Recycling,Purple,Glass bottles and jars,"Glass bottles, jars, containers (clear and colored)",monthly,Monday,2025-07-07; 2025-08-04; 2025-09-01,07/07/2025,03/07/2025 00:58
N7 5DB,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Mixed Recycling,Blue,Mixed recyclable materials,"Plastic bottles, cans, tins, cardboard, paper",fortnightly,Tuesday,2025-07-08; 2025-07-22; 2025-08-05; 2025-08-19,08/07/2025,03/07/2025 00:58
N7 5DB,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Paper Recycling,White,Paper and cardboard,"Newspapers, magazines, cardboard boxes, office paper",fortnightly,Wednesday,2025-07-09; 2025-07-23; 2025-08-06; 2025-08-20,09/07/2025,03/07/2025 00:58
N7 5DB,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Textile Recycling,Orange,Clothing and textiles,"Clothes, shoes, bags, curtains, bedding",monthly,Friday,2025-07-04; 2025-08-01; 2025-08-29,04/07/2025,03/07/2025 00:58
SW1A 6JP,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Garden Waste,Green,Garden and organic waste,"Grass cuttings, leaves, branches, plant trimmings",fortnightly,Friday,2025-07-04; 2025-07-18; 2025-08-01; 2025-08-15; 2025-08-29,04/07/2025,03/07/2025 00:58
SW1A 6JP,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,General Waste,Black,General household waste (non-recyclable),"Food waste, nappies, pet waste, non-recyclable packaging",weekly,Friday,2025-07-04; 2025-07-11; 2025-07-18; 2025-07-25; 2025-08-01; 2025-08-08; 2025-08-15; 2025-08-22,04/07/2025,03/07/2025 00:58
SW1A 6JP,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Glass Recycling,Purple,Glass bottles and jars,"Glass bottles, jars, containers (clear and colored)",monthly,Wednesday,2025-07-09; 2025-08-06,09/07/2025,03/07/2025 00:58
SW1A 6JP,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Mixed Recycling,Blue,Mixed recyclable materials,"Plastic bottles, cans, tins, cardboard, paper",fortnightly,Thursday,2025-07-10; 2025-07-24; 2025-08-07; 2025-08-21,10/07/2025,03/07/2025 00:58
SW1A 6JP,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Small Electrical,Red,Small electrical items,"Phones, cables, small appliances, batteries",monthly,Wednesday,2025-07-09; 2025-08-06,09/07/2025,03/07/2025 00:58
SW1A 6JP,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Textile Recycling,Orange,Clothing and textiles,"Clothes, shoes, bags, curtains, bedding",monthly,Thursday,2025-07-10; 2025-08-07,10/07/2025,03/07/2025 00:58
SW1B 7CM,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Food Waste,Brown,Food and kitchen waste,"Food scraps, peelings, leftovers, tea bags",weekly,Wednesday,2025-07-09; 2025-07-16; 2025-07-23; 2025-07-30; 2025-08-06; 2025-08-13; 2025-08-20; 2025-08-27,09/07/2025,03/07/2025 00:58
SW1B 7CM,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Garden Waste,Green,Garden and organic waste,"Grass cuttings, leaves, branches, plant trimmings",fortnightly,Tuesday,2025-07-08; 2025-07-22; 2025-08-05; 2025-08-19,08/07/2025,03/07/2025 00:58
SW1B 7CM,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,General Waste,Black,General household waste (non-recyclable),"Food waste, nappies, pet waste, non-recyclable packaging",weekly,Thursday,2025-07-10; 2025-07-17; 2025-07-24; 2025-07-31; 2025-08-07; 2025-08-14; 2025-08-21; 2025-08-28,10/07/2025,03/07/2025 00:58
SW1B 7CM,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Mixed Recycling,Blue,Mixed recyclable materials,"Plastic bottles, cans, tins, cardboard, paper",fortnightly,Monday,2025-07-07; 2025-07-21; 2025-08-04; 2025-08-18; 2025-09-01,07/07/2025,03/07/2025 00:58
SW1B 7CM,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Paper Recycling,White,Paper and cardboard,"Newspapers, magazines, cardboard boxes, office paper",fortnightly,Wednesday,2025-07-09; 2025-07-23; 2025-08-06; 2025-08-20,09/07/2025,03/07/2025 00:58
SW1B 7CM,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Textile Recycling,Orange,Clothing and textiles,"Clothes, shoes, bags, curtains, bedding",monthly,Friday,2025-07-04; 2025-08-01; 2025-08-29,04/07/2025,03/07/2025 00:58
SW1B 8IP,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Garden Waste,Green,Garden and organic waste,"Grass cuttings, leaves, branches, plant trimmings",fortnightly,Tuesday,2025-07-08; 2025-07-22; 2025-08-05; 2025-08-19,08/07/2025,03/07/2025 00:58
SW1B 8IP,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Mixed Recycling,Blue,Mixed recyclable materials,"Plastic bottles, cans, tins, cardboard, paper",fortnightly,Thursday,2025-07-10; 2025-07-24; 2025-08-07; 2025-08-21,10/07/2025,03/07/2025 00:58
SW1B 8IP,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Paper Recycling,White,Paper and cardboard,"Newspapers, magazines, cardboard boxes, office paper",fortnightly,Tuesday,2025-07-08; 2025-07-22; 2025-08-05; 2025-08-19,08/07/2025,03/07/2025 00:58
SW1B 8IP,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Textile Recycling,Orange,Clothing and textiles,"Clothes, shoes, bags, curtains, bedding",monthly,Monday,2025-07-07; 2025-08-04; 2025-09-01,07/07/2025,03/07/2025 00:58
SW1Y 3LS,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Food Waste,Brown,Food and kitchen waste,"Food scraps, peelings, leftovers, tea bags",weekly,Wednesday,2025-07-09; 2025-07-16; 2025-07-23; 2025-07-30; 2025-08-06; 2025-08-13; 2025-08-20; 2025-08-27,09/07/2025,03/07/2025 00:58
SW1Y 3LS,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,General Waste,Black,General household waste (non-recyclable),"Food waste, nappies, pet waste, non-recyclable packaging",weekly,Monday,2025-07-07; 2025-07-14; 2025-07-21; 2025-07-28; 2025-08-04; 2025-08-11; 2025-08-18; 2025-08-25,07/07/2025,03/07/2025 00:58
SW1Y 3LS,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Glass Recycling,Purple,Glass bottles and jars,"Glass bottles, jars, containers (clear and colored)",monthly,Monday,2025-07-07; 2025-08-04; 2025-09-01,07/07/2025,03/07/2025 00:58
SW1Y 3LS,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Mixed Recycling,Blue,Mixed recyclable materials,"Plastic bottles, cans, tins, cardboard, paper",fortnightly,Friday,2025-07-04; 2025-07-18; 2025-08-01; 2025-08-15; 2025-08-29,04/07/2025,03/07/2025 00:58
SW1Y 3LS,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Paper Recycling,White,Paper and cardboard,"Newspapers, magazines, cardboard boxes, office paper",fortnightly,Thursday,2025-07-10; 2025-07-24; 2025-08-07; 2025-08-21,10/07/2025,03/07/2025 00:58
SW1Y 3LS,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Textile Recycling,Orange,Clothing and textiles,"Clothes, shoes, bags, curtains, bedding",monthly,Friday,2025-07-04; 2025-08-01; 2025-08-29,04/07/2025,03/07/2025 00:58
W1C 8BZ,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Food Waste,Brown,Food and kitchen waste,"Food scraps, peelings, leftovers, tea bags",weekly,Monday,2025-07-07; 2025-07-14; 2025-07-21; 2025-07-28; 2025-08-04; 2025-08-11; 2025-08-18; 2025-08-25,07/07/2025,03/07/2025 00:58
W1C 8BZ,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,General Waste,Black,General household waste (non-recyclable),"Food waste, nappies, pet waste, non-recyclable packaging",weekly,Wednesday,2025-07-09; 2025-07-16; 2025-07-23; 2025-07-30; 2025-08-06; 2025-08-13; 2025-08-20; 2025-08-27,09/07/2025,03/07/2025 00:58
W1C 8BZ,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Mixed Recycling,Blue,Mixed recyclable materials,"Plastic bottles, cans, tins, cardboard, paper",fortnightly,Friday,2025-07-04; 2025-07-18; 2025-08-01; 2025-08-15; 2025-08-29,04/07/2025,03/07/2025 00:58
W1C 8BZ,Bexley,London Borough of Bexley,https://bexley.gov.uk,https://bexley.gov.uk/services/rubbish-and-recycling/find-your-collection-day-and-report-missed-bin/when-my-rubbish-and-recycling-collected,London,England,Paper Recycling,White,Paper and cardboard,"Newspapers, magazines, cardboard boxes, office paper",fortnightly,Friday,2025-07-04; 2025-07-18; 2025-08-01; 2025-08-15; 2025-08-29,04/07/2025,03/07/2025 00:58
